,loss,dice_coef,val_loss,val_dice_coef
0,0.7111544013023376,0.3204430341720581,0.9999063014984131,0.00017407009727321565
1,0.6057643294334412,0.45444589853286743,0.821732223033905,0.26964759826660156
2,0.5991889834403992,0.46105149388313293,0.5857127904891968,0.49395042657852173
3,0.5675981044769287,0.4970880150794983,0.5533540844917297,0.5328373312950134
4,0.5540192723274231,0.5157825350761414,0.5674347877502441,0.49307698011398315
5,0.5496217608451843,0.5204989314079285,0.6367272734642029,0.36789605021476746
6,0.5428895950317383,0.5294549465179443,0.5675308704376221,0.5231618285179138
7,0.5436052083969116,0.527605414390564,0.5332677960395813,0.5465013384819031
8,0.522050678730011,0.5537837147712708,0.529619038105011,0.5367293357849121
9,0.5296352505683899,0.5450380444526672,0.5761566758155823,0.5258262157440186
10,0.520828366279602,0.5563223361968994,0.5432047843933105,0.5243715643882751
11,0.5121402144432068,0.5626266002655029,0.5226885676383972,0.5603973865509033
12,0.520565927028656,0.5515931844711304,0.6140676736831665,0.40190884470939636
13,0.5187124609947205,0.5550647974014282,0.5406641364097595,0.5593968629837036
14,0.5026821494102478,0.5771564841270447,0.5316126942634583,0.5741503238677979
15,0.5041674375534058,0.569980800151825,0.5162646770477295,0.5479449033737183
16,0.498176246881485,0.5780355334281921,0.5338826775550842,0.571316123008728
17,0.5035070180892944,0.5748471617698669,0.5221058130264282,0.5768357515335083
18,0.48538467288017273,0.5926674604415894,0.5232180953025818,0.54460608959198
19,0.48575693368911743,0.5943642854690552,0.5253459811210632,0.5648661255836487
20,0.47877806425094604,0.5986710786819458,0.5165822505950928,0.5777966380119324
21,0.47308626770973206,0.6083161234855652,0.5070794224739075,0.5648079514503479
22,0.4763517677783966,0.6061075925827026,0.5009156465530396,0.5726627707481384
23,0.4701019823551178,0.611160933971405,0.510015606880188,0.5834633708000183
24,0.4659096896648407,0.6154859066009521,0.500533938407898,0.5853575468063354
25,0.4606180191040039,0.6219229698181152,0.5000293254852295,0.5885342359542847
26,0.4579308032989502,0.6244404315948486,0.5109294652938843,0.5722578167915344
27,0.46552273631095886,0.6139339208602905,0.538067102432251,0.549846351146698
28,0.4615567922592163,0.622735857963562,0.5126532316207886,0.5769274234771729
29,0.4481353163719177,0.6373772025108337,0.5028929710388184,0.5679695010185242
